17 -27 4
17 -27 3
17 -28 3
17 -28 2
17 -29 2
17 -29 1
17 -30 1
17 -31 1
18 -31 1
17 -31 1
16 -31 1
17 -31 1
17 -31 0
17 -32 0
16 -32 0
15 -32 0
16 -32 0
16 -32 1
15 -32 1
16 -32 1
15 -32 1
16 -32 1
15 -32 1
15 -32 0
15 -31 0
15 -32 0
15 -32 -1
14 -32 -1
15 -32 -1
15 -32 -2
15 -32 -1
15 -31 -1
15 -31 0
15 -30 0
14 -30 0
14 -30 -1
13 -30 -1
13 -30 0
13 -31 0
14 -31 0
14 -30 0
13 -30 0
12 -30 0
12 -30 -1
12 -31 -1
12 -31 0
12 -30 0
13 -30 0
13 -29 0
12 -29 0
11 -29 0
11 -30 0
11 -30 1
11 -30 2
11 -31 2
11 -32 2
11 -31 2
12 -31 2
12 -31 1
12 -30 1
12 -29 1
12 -29 0
12 -29 -1
12 -29 0
13 -29 0
13 -29 -1
14 -29 -1
14 -28 -1
14 -28 -2
14 -28 -3
14 -28 -4
13 -28 -4
13 -29 -4
14 -29 -4
14 -29 -5
13 -29 -5
13 -28 -5
13 -28 -6
12 -28 -6
12 -29 -6
12 -29 -7
12 -29 -6
12 -28 -6
11 -28 -6
11 -29 -6
11 -30 -6
11 -31 -6
10 -31 -6
10 -31 -5
10 -32 -5
10 -31 -5
10 -31 -6
10 -30 -6
10 -30 -7
10 -30 -8
11 -30 -8
10 -30 -8
9 -30 -8
9 -29 -8
9 -29 -7
9 -29 -6
8 -29 -6
8 -29 -5
9 -29 -5
9 -29 -4
9 -29 -5
9 -30 -5
9 -31 -5
10 -31 -5
9 -31 -5
9 -31 -6
8 -31 -6
8 -32 -6
8 -32 -5
8 -32 -6
9 -32 -6
9 -33 -6
9 -33 -5
9 -32 -5
9 -32 -4
10 -32 -4
9 -32 -4
8 -32 -4
8 -32 -5
7 -32 -5
7 -31 -5
7 -30 -5
7 -31 -5
7 -32 -5
8 -32 -5
8 -31 -5
8 -32 -5
8 -33 -5
8 -33 -4
9 -33 -4
8 -33 -4
8 -33 -5
8 -33 -4
8 -33 -3
7 -33 -3
7 -32 -3
7 -32 -2
7 -33 -2
8 -33 -2
9 -33 -2
9 -32 -2
9 -32 -3
9 -31 -3
9 -31 -2
9 -31 -1
8 -31 -1
7 -31 -1
7 -31 -2
7 -31 -3
6 -31 -3
5 -31 -3
4 -31 -3
4 -31 -4
4 -32 -4
3 -32 -4
4 -32 -4
4 -32 -5
4 -32 -4
4 -31 -4
4 -32 -4
4 -32 -5
4 -31 -5
3 -31 -5
2 -31 -5
3 -31 -5
3 -31 -4
3 -30 -4
3 -30 -3
3 -31 -3
2 -31 -3
2 -30 -3
2 -30 -4
2 -31 -4
2 -31 -3
2 -32 -3
2 -31 -3
1 -31 -3
1 -30 -3
1 -30 -4
1 -30 -5
1 -30 -4
0 -30 -4
0 -29 -4
0 -29 -5
-1 -29 -5
-1 -30 -5
-1 -29 -5
-1 -28 -5
0 -28 -5
0 -27 -5
0 -26 -5
0 -26 -4
1 -26 -4
1 -25 -4
1 -25 -5
0 -25 -5
0 -25 -4
0 -25 -3
0 -24 -3
-1 -24 -3
-1 -24 -4
0 -24 -4
0 -24 -5
0 -23 -5
1 -23 -5
1 -22 -5
2 -22 -5
2 -22 -6
1 -22 -6
2 -22 -6
1 -22 -6
1 -21 -6
1 -21 -5
1 -21 -4
1 -20 -4
1 -21 -4
1 -21 -3
2 -21 -3
2 -22 -3
2 -22 -4
2 -22 -3
2 -23 -3
2 -23 -4
2 -23 -3
2 -22 -3
3 -22 -3
3 -23 -3
3 -24 -3
3 -23 -3
2 -23 -3
2 -24 -3
2 -24 -4
2 -24 -3
2 -24 -4
3 -24 -4
4 -24 -4
4 -24 -3
5 -24 -3
4 -24 -3
5 -24 -3
4 -24 -3
5 -24 -3
5 -23 -3
6 -23 -3
6 -23 -2
6 -23 -3
5 -23 -3
5 -22 -3
5 -21 -3
6 -21 -3
6 -21 -2
7 -21 -2
7 -22 -2
7 -22 -3
7 -22 -4
7 -22 -3
7 -21 -3
7 -20 -3
6 -20 -3
6 -21 -3
7 -21 -3
6 -21 -3
6 -21 -4
6 -21 -5
6 -20 -5
6 -20 -6
6 -20 -5
5 -20 -5
5 -20 -4
4 -20 -4
4 -20 -3
4 -19 -3
4 -19 -4
4 -19 -3
4 -19 -4
5 -19 -4
6 -19 -4
7 -19 -4
7 -19 -3
7 -18 -3
7 -18 -4
6 -18 -4
6 -18 -3
5 -18 -3
5 -18 -4
5 -19 -4
5 -19 -3
6 -19 -3
6 -18 -3
6 -19 -3
6 -18 -3
6 -18 -4
6 -17 -4
5 -17 -4
4 -17 -4
3 -17 -4
3 -18 -4
3 -19 -4
3 -19 -3
3 -18 -3
4 -18 -3
4 -19 -3
4 -19 -4
5 -19 -4
5 -20 -4
5 -19 -4
6 -19 -4
7 -19 -4
7 -20 -4
7 -21 -4
7 -21 -5
8 -21 -5
7 -21 -5
7 -21 -6
7 -21 -7
7 -22 -7
7 -21 -7
8 -21 -7
8 -22 -7
9 -22 -7
9 -21 -7
10 -21 -7
10 -22 -7
9 -22 -7
9 -23 -7
9 -22 -7
8 -22 -7
9 -22 -7
9 -23 -7
9 -22 -7
9 -21 -7
9 -20 -7
9 -20 -6
9 -20 -5
9 -20 -6
9 -20 -5
10 -20 -5
11 -20 -5
11 -21 -5
11 -21 -6
11 -21 -7
11 -20 -7
11 -20 -6
11 -20 -7
11 -20 -6
11 -20 -7
11 -19 -7
11 -20 -7
12 -20 -7
12 -20 -8
11 -20 -8
11 -20 -9
11 -20 -8
10 -20 -8
10 -21 -8
10 -22 -8
10 -23 -8
10 -23 -9
10 -23 -8
10 -23 -9
10 -22 -9
11 -22 -9
11 -22 -8
10 -22 -8
10 -21 -8
11 -21 -8
11 -21 -7
12 -21 -7
12 -20 -7
12 -20 -8
12 -20 -9
12 -19 -9
12 -20 -9
12 -20 -8
12 -20 -9
12 -20 -8
11 -20 -8
10 -20 -8
10 -19 -8
9 -19 -8
9 -18 -8
9 -18 -7
8 -18 -7
8 -18 -6
8 -18 -7
8 -18 -6
8 -18 -5
8 -17 -5
8 -17 -6
8 -17 -7
8 -17 -6
9 -17 -6
9 -17 -7
9 -17 -6
10 -17 -6
10 -17 -5
10 -17 -4
10 -17 -5
11 -17 -5
11 -17 -4
10 -17 -4
10 -18 -4
11 -18 -4
11 -17 -4
11 -17 -5
12 -17 -5
12 -17 -4
12 -17 -3
12 -16 -3
12 -16 -2
12 -16 -1
13 -16 -1
12 -16 -1
12 -17 -1
12 -16 -1
12 -16 -2
12 -15 -2
12 -14 -2
12 -15 -2
12 -16 -2
13 -16 -2
13 -16 -3
13 -16 -2
13 -16 -1
13 -15 -1
12 -15 -1
12 -16 -1
11 -16 -1
12 -16 -1
13 -16 -1
13 -16 0
14 -16 0
14 -16 -1
13 -16 -1
13 -17 -1
14 -17 -1
14 -17 -2
14 -18 -2
14 -18 -1
15 -18 -1
15 -18 0
15 -18 1
16 -18 1
16 -18 0
17 -18 0
17 -18 -1
16 -18 -1
16 -17 -1
16 -17 0
16 -18 0
16 -18 1
16 -18 0
16 -18 1
16 -18 0
15 -18 0
15 -18 -1
15 -18 0
16 -18 0
16 -19 0
16 -18 0
16 -18 1
16 -18 0
15 -18 0
15 -17 0
15 -18 0
15 -18 -1
15 -18 0
15 -17 0
15 -17 1
15 -16 1
14 -16 1
14 -15 1
14 -14 1
14 -14 2
14 -14 3
15 -14 3
15 -13 3
15 -14 3
15 -13 3
15 -13 4
15 -14 4
15 -13 4
15 -13 5
15 -13 6
15 -14 6
15 -14 5
16 -14 5
15 -14 5
14 -14 5
15 -14 5
14 -14 5
15 -14 5
15 -14 4
16 -14 4
16 -14 5
15 -14 5
15 -14 4
14 -14 4
14 -14 3
14 -14 2
15 -14 2
15 -14 3
15 -15 3
15 -16 3
14 -16 3
13 -16 3
13 -15 3
13 -14 3
14 -14 3
14 -14 4
14 -13 4
14 -13 3
14 -12 3
14 -12 2
14 -13 2
15 -13 2
15 -12 2
15 -11 2
16 -11 2
16 -10 2
16 -10 3
16 -10 2
17 -10 2
16 -10 2
17 -10 2
16 -10 2
16 -11 2
16 -11 3
16 -10 3
16 -10 4
16 -11 4
15 -11 4
15 -10 4
16 -10 4
16 -9 4
17 -9 4
17 -9 5
17 -9 6
17 -10 6
17 -11 6
17 -10 6
16 -10 6
15 -10 6
15 -10 5
15 -10 4
15 -10 5
14 -10 5
14 -10 6
13 -10 6
13 -10 7
13 -10 6
13 -10 5
14 -10 5
14 -9 5
14 -10 5
14 -9 5
14 -9 6
14 -9 5
14 -8 5
14 -8 6
14 -9 6
14 -8 6
14 -8 5
15 -8 5
15 -8 6
15 -8 5
15 -7 5
15 -6 5
16 -6 5
16 -5 5
16 -6 5
16 -7 5
16 -7 4
17 -7 4
16 -7 4
16 -7 5
16 -8 5
17 -8 5
17 -8 6
17 -8 5
18 -8 5
18 -9 5
18 -9 4
18 -10 4
18 -11 4
17 -11 4
17 -11 3
16 -11 3
17 -11 3
17 -12 3
17 -13 3
17 -13 2
17 -14 2
17 -15 2
17 -15 3
17 -16 3
18 -16 3
17 -16 3
17 -16 2
18 -16 2
19 -16 2
19 -15 2
19 -16 2
18 -16 2
18 -16 1
18 -17 1
18 -18 1
19 -18 1
18 -18 1
18 -17 1
19 -17 1
19 -17 2
20 -17 2
20 -16 2
20 -16 3
20 -17 3
20 -17 2
20 -16 2
19 -16 2
19 -17 2
18 -17 2
17 -17 2
16 -17 2
15 -17 2
15 -18 2
15 -18 1
15 -17 1
15 -17 0
14 -17 0
14 -17 1
14 -18 1
15 -18 1
15 -18 2
15 -17 2
15 -17 1
14 -17 1
13 -17 1
13 -17 0
14 -17 0
14 -18 0
15 -18 0
15 -18 -1
15 -17 -1
15 -16 -1
16 -16 -1
17 -16 -1
18 -16 -1
17 -16 -1
18 -16 -1
18 -17 -1
18 -16 -1
18 -16 -2
18 -17 -2
17 -17 -2
18 -17 -2
18 -17 -1
18 -18 -1
17 -18 -1
17 -17 -1
17 -16 -1
17 -15 -1
17 -16 -1
17 -17 -1
17 -17 0
17 -16 0
17 -16 1
16 -16 1
16 -17 1
16 -17 0
15 -17 0
15 -16 0
15 -17 0
14 -17 0
15 -17 0
14 -17 0
14 -17 -1
15 -17 -1
16 -17 -1
16 -18 -1
16 -19 -1
15 -19 -1
15 -19 -2
15 -19 -1
15 -18 -1
14 -18 -1
14 -18 0
14 -17 0
14 -16 0
14 -17 0
14 -16 0
14 -16 -1
14 -16 0
14 -16 -1
15 -16 -1
15 -16 -2
16 -16 -2
16 -16 -1
16 -17 -1
17 -17 -1
17 -17 0
17 -17 -1
17 -17 -2
17 -16 -2
17 -16 -1
17 -17 -1
17 -17 -2
18 -17 -2
17 -17 -2
16 -17 -2
16 -17 -3
16 -17 -4
15 -17 -4
16 -17 -4
16 -17 -5
16 -17 -6
16 -16 -6
16 -17 -6
16 -17 -7
17 -17 -7
17 -16 -7
17 -16 -6
17 -17 -6
18 -17 -6
18 -17 -7
18 -17 -6
18 -17 -5
17 -17 -5
17 -18 -5
17 -19 -5
17 -20 -5
18 -20 -5
19 -20 -5
19 -20 -6
20 -20 -6
20 -19 -6
20 -19 -7
20 -20 -7
20 -21 -7
20 -21 -6
21 -21 -6
21 -20 -6
21 -20 -7
22 -20 -7
22 -21 -7
22 -21 -6
22 -20 -6
22 -21 -6
22 -20 -6
22 -20 -5
23 -20 -5
23 -20 -6
23 -21 -6
23 -22 -6
23 -21 -6
23 -21 -7
23 -22 -7
23 -21 -7
23 -20 -7
23 -19 -7
23 -19 -6
23 -20 -6
22 -20 -6
21 -20 -6
21 -20 -5
20 -20 -5
21 -20 -5
21 -20 -6
21 -19 -6
22 -19 -6
22 -18 -6
22 -19 -6
22 -19 -5
21 -19 -5
20 -19 -5
19 -19 -5
18 -19 -5
19 -19 -5
19 -19 -4
19 -20 -4
19 -20 -3
19 -19 -3
19 -18 -3
20 -18 -3
20 -17 -3
20 -16 -3
21 -16 -3
21 -17 -3
20 -17 -3
20 -18 -3
20 -19 -3
19 -19 -3
20 -19 -3
20 -20 -3
20 -19 -3
20 -19 -2
20 -19 -1
20 -18 -1
20 -18 -2
21 -18 -2
22 -18 -2
22 -17 -2
23 -17 -2
22 -17 -2
22 -16 -2
23 -16 -2
24 -16 -2
24 -17 -2
24 -17 -3
25 -17 -3
25 -18 -3
25 -18 -4
26 -18 -4
26 -18 -3
26 -18 -2
26 -17 -2
26 -17 -1
25 -17 -1
26 -17 -1
26 -18 -1
26 -17 -1
26 -17 -2
26 -18 -2
27 -18 -2
26 -18 -2
26 -18 -3
27 -18 -3
27 -17 -3
27 -17 -4
27 -18 -4
27 -18 -5
28 -18 -5
28 -19 -5
29 -19 -5
29 -19 -4
30 -19 -4
30 -19 -3
29 -19 -3
29 -19 -4
29 -20 -4
29 -19 -4
28 -19 -4
28 -18 -4
29 -18 -4
29 -19 -4
29 -19 -5
29 -18 -5
30 -18 -5
30 -18 -4
30 -18 -3
29 -18 -3
29 -17 -3
29 -17 -2
29 -16 -2
29 -16 -1
30 -16 -1
30 -16 -2
29 -16 -2
29 -16 -3
29 -16 -2
28 -16 -2
29 -16 -2
29 -16 -3
29 -17 -3
29 -18 -3
29 -17 -3
29 -17 -4
29 -16 -4
28 -16 -4
28 -15 -4
27 -15 -4
27 -16 -4
28 -16 -4
28 -16 -3
29 -16 -3
29 -15 -3
30 -15 -3
30 -15 -2
31 -15 -2
31 -14 -2
32 -14 -2
33 -14 -2
33 -14 -3
33 -13 -3
33 -13 -2
34 -13 -2
34 -14 -2
34 -15 -2
35 -15 -2
35 -16 -2
35 -16 -3
35 -17 -3
36 -17 -3
36 -16 -3
36 -17 -3
36 -17 -4
36 -17 -3
35 -17 -3
35 -18 -3
35 -19 -3
36 -19 -3
35 -19 -3
36 -19 -3
35 -19 -3
35 -19 -4
35 -19 -5
34 -19 -5
33 -19 -5
33 -19 -4
34 -19 -4
34 -19 -5
34 -19 -4
33 -19 -4
33 -20 -4
34 -20 -4
33 -20 -4
33 -19 -4
33 -20 -4
33 -20 -5
33 -19 -5
33 -18 -5
33 -18 -4
32 -18 -4
33 -18 -4
33 -19 -4
33 -19 -5
33 -19 -4
33 -19 -3
33 -20 -3
34 -20 -3
34 -20 -4
34 -20 -3
35 -20 -3
35 -20 -4
35 -21 -4
36 -21 -4
36 -22 -4
35 -22 -4
35 -21 -4
35 -21 -3
35 -20 -3
35 -20 -2
34 -20 -2
34 -19 -2
35 -19 -2
35 -18 -2
34 -18 -2
34 -17 -2
34 -17 -1
34 -17 -2
34 -16 -2
34 -17 -2
34 -16 -2
33 -16 -2
34 -16 -2
33 -16 -2
33 -16 -1
33 -15 -1
33 -16 -1
33 -15 -1
32 -15 -1
32 -15 -2
32 -14 -2
32 -13 -2
31 -13 -2
31 -13 -3
31 -12 -3
31 -13 -3
31 -13 -2
31 -13 -1
31 -12 -1
31 -13 -1
31 -12 -1
31 -13 -1
30 -13 -1
29 -13 -1
29 -13 0
29 -14 0
29 -14 -1
30 -14 -1
30 -14 -2
30 -14 -1
30 -14 0
30 -14 -1
29 -14 -1
30 -14 -1
29 -14 -1
29 -14 0
29 -14 1
30 -14 1
31 -14 1
32 -14 1
32 -14 2
33 -14 2
33 -14 3
33 -14 4
34 -14 4
35 -14 4
35 -14 3
35 -14 2
35 -15 2
35 -15 1
35 -16 1
34 -16 1
34 -17 1
34 -16 1
34 -16 0
35 -16 0
35 -16 -1
35 -16 0
35 -16 -1
35 -17 -1
36 -17 -1
37 -17 -1
37 -18 -1
37 -17 -1
36 -17 -1
36 -16 -1
37 -16 -1
37 -17 -1
38 -17 -1
38 -17 -2
37 -17 -2
37 -16 -2
36 -16 -2
36 -17 -2
36 -17 -1
36 -17 -2
36 -17 -1
37 -17 -1
37 -17 0
37 -18 0
37 -18 -1
37 -18 0
37 -17 0
36 -17 0
37 -17 0
37 -17 1
36 -17 1
36 -18 1
36 -17 1
36 -18 1
36 -18 2
36 -17 2
36 -17 1
36 -17 0
36 -17 1
36 -17 0
36 -18 0
36 -18 -1
35 -18 -1
35 -18 -2
34 -18 -2
34 -18 -1
34 -18 0
34 -18 1
33 -18 1
32 -18 1
31 -18 1
31 -18 2
31 -18 3
31 -19 3
31 -19 4
31 -20 4
31 -20 5
31 -20 6
32 -20 6
31 -20 6
31 -21 6
30 -21 6
30 -22 6
29 -22 6
29 -22 7
29 -21 7
28 -21 7
29 -21 7
29 -22 7
28 -22 7
27 -22 7
27 -23 7
27 -24 7
27 -23 7
28 -23 7
28 -24 7
28 -24 8
27 -24 8
27 -24 9
28 -24 9
29 -24 9
29 -24 10
29 -24 11
28 -24 11
28 -24 12
28 -24 13
27 -24 13
27 -25 13
27 -25 12
27 -25 13
27 -24 13
26 -24 13
26 -24 12
26 -24 11
26 -24 12
26 -25 12
26 -24 12
26 -25 12
26 -26 12
26 -25 12
26 -24 12
25 -24 12
25 -23 12
25 -23 11
25 -23 12
25 -22 12
24 -22 12
24 -22 11
25 -22 11
25 -22 10
24 -22 10
23 -22 10
23 -23 10
23 -23 11
23 -22 11
23 -22 10
24 -22 10
25 -22 10
25 -22 11
26 -22 11
27 -22 11
26 -22 11
25 -22 11
25 -22 12
24 -22 12
23 -22 12
23 -23 12
23 -23 11
24 -23 11
24 -24 11
23 -24 11
23 -23 11
24 -23 11
23 -23 11
23 -23 10
23 -22 10
23 -21 10
24 -21 10
24 -21 9
24 -21 8
24 -22 8
24 -22 7
24 -23 7
25 -23 7
25 -23 6
24 -23 6
24 -23 7
24 -23 8
24 -23 9
24 -22 9
25 -22 9
25 -23 9
25 -23 8
25 -22 8
25 -22 7
25 -22 6
25 -22 5
24 -22 5
24 -22 6
24 -22 7
24 -21 7
25 -21 7
25 -21 8
25 -20 8
25 -21 8
26 -21 8
27 -21 8
26 -21 8
27 -21 8
28 -21 8
27 -21 8
28 -21 8
27 -21 8
27 -20 8
27 -20 7
27 -21 7
28 -21 7
27 -21 7
27 -22 7
27 -21 7
27 -20 7
26 -20 7
26 -19 7
26 -19 6
26 -20 6
25 -20 6
25 -19 6
24 -19 6
24 -19 5
24 -18 5
24 -17 5
24 -18 5
23 -18 5
23 -18 6
24 -18 6
23 -18 6
24 -18 6
24 -19 6
24 -20 6
24 -20 5
25 -20 5
25 -20 6
26 -20 6
26 -20 7
25 -20 7
25 -20 6
25 -20 5
25 -21 5
25 -21 4
25 -21 5
25 -21 4
25 -20 4
24 -20 4
24 -20 5
24 -19 5
24 -19 6
24 -20 6
24 -19 6
24 -19 5
24 -20 5
25 -20 5
25 -19 5
25 -19 4
25 -19 3
25 -18 3
26 -18 3
26 -19 3
26 -19 2
27 -19 2
27 -19 3
26 -19 3
27 -19 3
27 -18 3
28 -18 3
27 -18 3
27 -18 2
26 -18 2
25 -18 2
24 -18 2
23 -18 2
23 -18 1
24 -18 1
24 -18 2
24 -19 2
24 -19 3
24 -19 2
24 -18 2
23 -18 2
23 -18 1
22 -18 1
22 -19 1
21 -19 1
21 -18 1
21 -17 1
21 -18 1
22 -18 1
22 -18 0
22 -19 0
22 -18 0
21 -18 0
21 -17 0
20 -17 0
20 -16 0
20 -15 0
20 -15 -1
20 -15 -2
19 -15 -2
19 -16 -2
18 -16 -2
18 -15 -2
18 -14 -2
17 -14 -2
17 -13 -2
17 -13 -1
17 -13 0
18 -13 0
17 -13 0
17 -13 1
17 -12 1
17 -11 1
17 -11 2
17 -11 3
18 -11 3
18 -12 3
18 -12 2
18 -11 2
18 -11 3
18 -11 4
18 -11 5
19 -11 5
19 -12 5
20 -12 5
20 -13 5
20 -13 6
19 -13 6
19 -13 7
19 -12 7
19 -11 7
19 -10 7
19 -10 6
18 -10 6
18 -10 7
18 -10 6
18 -11 6
19 -11 6
18 -11 6
18 -11 7
18 -12 7
19 -12 7
19 -13 7
19 -14 7
19 -13 7
19 -14 7
19 -14 8
19 -15 8
19 -14 8
19 -15 8
19 -15 7
19 -15 8
19 -16 8
20 -16 8
20 -15 8
20 -14 8
21 -14 8
21 -13 8
20 -13 8
20 -13 7
20 -13 6
21 -13 6
22 -13 6
22 -13 5
21 -13 5
21 -13 4
22 -13 4
21 -13 4
21 -13 5
20 -13 5
21 -13 5
22 -13 5
23 -13 5
24 -13 5
25 -13 5
24 -13 5
24 -12 5
23 -12 5
23 -13 5
24 -13 5
23 -13 5
23 -13 4
23 -13 3
24 -13 3
24 -14 3
23 -14 3
23 -13 3
22 -13 3
22 -13 4
21 -13 4
21 -13 5
21 -13 4
21 -13 3
20 -13 3
20 -13 4
19 -13 4
18 -13 4
18 -13 5
19 -13 5
19 -13 4
19 -13 3
18 -13 3
18 -13 2
18 -13 3
17 -13 3
17 -14 3
17 -14 4
17 -13 4
17 -12 4
16 -12 4
15 -12 4
15 -12 3
14 -12 3
14 -11 3
13 -11 3
14 -11 3
14 -12 3
14 -12 2
14 -12 3
14 -11 3
14 -12 3
14 -12 2
13 -12 2
13 -11 2
13 -11 1
13 -11 2
13 -10 2
14 -10 2
14 -11 2
15 -11 2
15 -11 3
15 -12 3
15 -11 3
15 -11 2
14 -11 2
14 -11 3
13 -11 3
14 -11 3
15 -11 3
16 -11 3
17 -11 3
17 -10 3
17 -10 4
17 -11 4
17 -11 5
17 -11 6
17 -12 6
17 -12 5
17 -11 5
17 -10 5
17 -11 5
16 -11 5
17 -11 5
17 -11 4
17 -11 3
17 -11 4
17 -10 4
17 -10 5
17 -11 5
17 -11 4
17 -11 5
17 -11 6
17 -10 6
16 -10 6
16 -10 5
16 -10 4
16 -10 5
16 -11 5
17 -11 5
16 -11 5
16 -11 4
16 -11 5
16 -11 6
16 -12 6
16 -11 6
16 -11 7
15 -11 7
15 -12 7
15 -11 7
15 -11 6
16 -11 6
16 -10 6
16 -10 5
16 -9 5
17 -9 5
16 -9 5
16 -9 4
16 -9 3
17 -9 3
17 -9 2
16 -9 2
16 -9 1
16 -10 1
16 -10 2
17 -10 2
17 -11 2
17 -11 3
17 -11 2
16 -11 2
17 -11 2
17 -10 2
17 -9 2
18 -9 2
18 -9 1
18 -9 2
19 -9 2
19 -9 3
20 -9 3
21 -9 3
20 -9 3
20 -9 4
21 -9 4
22 -9 4
22 -10 4
21 -10 4
21 -10 3
21 -10 4
22 -10 4
23 -10 4
23 -10 3
24 -10 3
24 -10 4
24 -9 4
24 -8 4
24 -8 5
25 -8 5
25 -8 6
25 -7 6
24 -7 6
25 -7 6
25 -8 6
25 -8 7
25 -9 7
24 -9 7
25 -9 7
25 -10 7
25 -10 8
25 -9 8
26 -9 8
26 -9 7
26 -10 7
26 -9 7
26 -9 8
27 -9 8
27 -8 8
27 -9 8
28 -9 8
28 -8 8
29 -8 8
29 -8 9
28 -8 9
28 -8 10
29 -8 10
29 -9 10
28 -9 10
28 -10 10
28 -11 10
28 -11 9
28 -11 10
28 -11 9
27 -11 9
26 -11 9
26 -11 10
26 -10 10
26 -10 11
26 -10 10
26 -10 11
26 -10 10
26 -9 10
26 -10 10
25 -10 10
25 -9 10
25 -10 10
26 -10 10
27 -10 10
28 -10 10
28 -10 9
28 -9 9
28 -10 9
27 -10 9
27 -10 8
27 -10 7
27 -10 8
27 -9 8
26 -9 8
26 -8 8
26 -8 7
25 -8 7
24 -8 7
24 -7 7
24 -7 8
24 -8 8
23 -8 8
23 -8 9
23 -7 9
23 -7 10
23 -6 10
23 -6 11
23 -6 12
23 -7 12
24 -7 12
24 -8 12
24 -7 12
24 -7 11
24 -8 11
23 -8 11
23 -9 11
23 -9 10
23 -10 10
23 -11 10
23 -12 10
23 -12 9
23 -11 9
23 -11 10
22 -11 10
22 -12 10
22 -13 10
21 -13 10
22 -13 10
23 -13 10
22 -13 10
22 -13 9
21 -13 9
21 -13 8
21 -13 9
21 -12 9
21 -11 9
21 -11 10
21 -11 9
21 -10 9
21 -11 9
20 -11 9
20 -10 9
20 -9 9
20 -10 9
19 -10 9
18 -10 9
18 -10 10
17 -10 10
17 -9 10
17 -9 11
16 -9 11
17 -9 11
16 -9 11
15 -9 11
15 -9 10
14 -9 10
15 -9 10
15 -10 10
15 -10 9
16 -10 9
17 -10 9
17 -10 8
17 -10 9
17 -10 10
18 -10 10
18 -10 11
17 -10 11
17 -11 11
17 -12 11
16 -12 11
16 -12 12
16 -12 13
17 -12 13
16 -12 13
16 -11 13
16 -11 12
16 -11 11
16 -10 11
15 -10 11
16 -10 11
16 -10 10
17 -10 10
16 -10 10
16 -10 11
16 -10 10
16 -10 11
16 -10 12
16 -9 12
16 -9 11
15 -9 11
16 -9 11
16 -9 12
17 -9 12
17 -10 12
17 -10 13
17 -9 13
16 -9 13
16 -8 13
16 -9 13
16 -9 12
17 -9 12
16 -9 12
15 -9 12
15 -10 12
16 -10 12
16 -9 12
16 -8 12
16 -7 12
16 -6 12
16 -6 13
16 -6 14
16 -6 15
16 -5 15
16 -5 14
17 -5 14
17 -6 14
17 -6 13
17 -7 13
17 -6 13
17 -7 13
17 -8 13
17 -7 13
16 -7 13
16 -6 13
16 -5 13
16 -4 13
16 -4 12
16 -4 11
16 -3 11
16 -3 12
15 -3 12
15 -3 13
16 -3 13
16 -3 12
16 -3 11
16 -3 10
16 -3 11
16 -3 10
16 -3 9
16 -3 8
16 -4 8
15 -4 8
15 -5 8
14 -5 8
14 -5 7
14 -6 7
14 -5 7
14 -4 7
15 -4 7
16 -4 7
16 -5 7
16 -5 8
16 -5 9
16 -6 9
16 -7 9
17 -7 9
18 -7 9
18 -7 8
18 -7 7
18 -6 7
19 -6 7
19 -7 7
19 -7 6
19 -7 5
19 -6 5
20 -6 5
20 -6 6
20 -6 7
19 -6 7
20 -6 7
20 -5 7
20 -4 7
20 -4 8
20 -5 8
20 -5 9
21 -5 9
20 -5 9
20 -6 9
20 -6 10
20 -6 11
20 -6 10
21 -6 10
22 -6 10
22 -5 10
22 -4 10
23 -4 10
24 -4 10
24 -5 10
25 -5 10
24 -5 10
24 -5 9
25 -5 9
25 -6 9
24 -6 9
24 -5 9
25 -5 9
25 -5 10
25 -4 10
24 -4 10
23 -4 10
23 -3 10
24 -3 10
25 -3 10
25 -3 9
24 -3 9
24 -2 9
24 -2 8
24 -2 9
24 -3 9
24 -4 9
24 -3 9
24 -2 9
24 -2 8
23 -2 8
24 -2 8
24 -2 7
23 -2 7
23 -2 6
23 -2 7
23 -1 7
23 -1 8
22 -1 8
23 -1 8
23 -1 9
22 -1 9
23 -1 9
23 0 9
23 -1 9
24 -1 9
24 0 9
25 0 9
26 0 9
27 0 9
28 0 9
28 -1 9
28 -2 9
28 -2 10
28 -2 11
28 -2 12
28 -2 13
29 -2 13
29 -3 13
29 -3 14
29 -2 14
29 -2 13
29 -2 14
29 -2 15
29 -2 14
29 -2 15
29 -2 16
30 -2 16
30 -2 15
31 -2 15
32 -2 15
32 -2 14
31 -2 14
31 -2 15
30 -2 15
30 -2 14
30 -1 14
30 0 14
31 0 14
31 0 15
31 -1 15
31 0 15
31 -1 15
31 -1 14
31 0 14
30 0 14
30 0 13
30 1 13
30 1 14
29 1 14
29 1 13
29 1 12
29 0 12
29 0 11
28 0 11
28 0 10
28 1 10
27 1 10
26 1 10
26 0 10
26 -1 10
27 -1 10
27 -1 9
27 -1 10
28 -1 10
28 -1 9
28 0 9
29 0 9
29 0 10
29 -1 10
28 -1 10
27 -1 10
27 0 10
28 0 10
27 0 10
27 0 11
26 0 11
27 0 11
26 0 11
26 0 12
26 -1 12
27 -1 12
27 -1 11
27 -2 11
28 -2 11
28 -3 11
28 -3 10
28 -4 10
28 -4 9
27 -4 9
27 -4 8
28 -4 8
29 -4 8
28 -4 8
29 -4 8
29 -3 8
29 -3 9
29 -2 9
29 -2 8
28 -2 8
29 -2 8
29 -3 8
28 -3 8
